순위,업소명,주소,분류,현지인 검색 수
401,박곡칼국수,대구 달성군 다사로 529-7,한식,847
402,진흥반점[중식],대구 남구 이천로28길 43-2,외국식,842
403,유창반점남산점 [중식],대구 중구 명륜로 20-0,외국식,841
403,밀림,대구 남구 용두길 16-0,카페/찻집,841
405,등촌샤브칼국수다사강정보점,대구 달성군 대실역남로 111-0,한식,837
406,한훤당고택bysoga카페,대구 달성군 지동1길 43-0,카페/찻집,834
407,교동면옥태전점,대구 북구 태전로 13-0,한식,829
408,만복이쭈꾸미낙지볶음,대구 달성군 서재본길 75-0,전문음식,814
409,진해숯불막창,대구 남구 성당로 272-0,전문음식,813
410,구공탄막창,대구 남구 대명로 303-0,전문음식,811
411,샤브향태전점,대구 북구 구암로 59-0,전문음식,810
412,연화정삼계탕산격동점,대구 북구 유통단지로8길 21-19,한식,809
413,교동면옥현풍점,대구 달성군 비슬로 594-0,한식,796
414,일월산침산본점,대구 북구 침산로 163-0,한식,792
415,푸릴리칠성점,대구 북구 칠성남로 123-0,전문음식,790
416,이비가짬뽕대구칠곡점 [중식],대구 북구 칠곡중앙대로 643-0,외국식,788
417,라라코스트평리점,대구 서구 서대구로 82-0,전문음식,784
418,에이엠다사점,대구 달성군 대실역남로 18-0,전문음식,780
419,황우리,대구 북구 칠곡중앙대로 371-0,한식,775
420,순해집손칼국수본점,대구 북구 칠곡중앙대로46길 40-0,한식,765
421,미림식당,대구 중구 국채보상로93길 6-0,전문음식,764
422,예손가손칼국수,대구 북구 옥산로 62-0,한식,763
423,청라연[한식],대구 남구 두류공원로 62-0,한식,751
424,삼거리회타운,대구 북구 구암로 280-1,전문음식,749
425,전원숯불침산점,대구 북구 침산로 66-0,한식,748
426,태능집,대구 중구 달성로22길 86-0,한식,739
427,로에베플로레스,대구 북구 이곡길 35-10,전문음식,736
428,이상근의삼거리오징어회타운,대구 북구 구암로 280-0,전문음식,720
429,솔밭골봉산점,대구 중구 이천로 229-4,한식,714
430,미성당납작만두본점,대구 중구 명덕로 93-0,한식,708
431,해가빛코다리앤쭈꾸미,대구 북구 동암로12길 17-0,한식,707
432,파크국밥,대구 남구 대명복개로 199-0,한식,705
433,인더매스삼덕,대구 중구 공평로8길 29-0,카페/찻집,682
434,로산가옥,대구 중구 달구벌대로447길 72-6,한식,666
435,동근이숯불두마리치킨이천점,대구 남구 대봉로38길 9-0,간이음식,665
436,돌수산회,대구 북구 학정로 528-0,전문음식,662
437,황장군침산점,대구 북구 옥산로 106-0,한식,657
437,왕거미식당,대구 중구 국채보상로 696-8,한식,657
439,황태풍경,대구 북구 구리로 151-0,한식,653
440,호어모아,대구 남구 안지랑로5길 88-0,전문음식,643
441,라라코스트대구반월당점,대구 중구 달구벌대로 2068-0,전문음식,642
442,구공탄막창,대구 서구 국채보상로 308-0,전문음식,637
443,더디퍼,대구 중구 서성로 67-0,카페/찻집,632
444,앞산카페거리,대구 남구 대명남로 189-0,음식점기타,628
445,행복한갈비대명점,대구 남구 대명로 199-0,한식,626
445,청학식당,대구 남구 봉덕로1길 52-1,한식,626
447,롤러커피,대구 중구 달구벌대로414길 36-0,카페/찻집,618
448,봉산찜갈비,대구 중구 동덕로36길 9-18,한식,601
448,국일따로국밥,대구 중구 국채보상로 571-0,한식,601
450,벙글벙글찜갈비,대구 중구 동덕로36길 9-12,한식,575
451,앞산게장,대구 남구 앞산순환로 473-0,전문음식,573
452,지오네키친,대구 남구 현충로 21-0,전문음식,567
453,팬더짬뽕전문점[중식],대구 서구 서대구로 64-0,외국식,564
454,앞산분식본점,대구 남구 앞산순환로 383-6,간이음식,547
455,면장수앞산점,대구 남구 앞산순환로 411-0,한식,546
456,인디안까페,대구 남구 앞산순환로 436-0,전문음식,539
456,제비원식당,대구 서구 달서천로87길 4-0,전문음식,539
458,금이옥,대구 중구 국채보상로143길 2-0,한식,538
459,크래프터,대구 남구 현충로 41-3,간이음식,536
460,대쿠이본점,대구 남구 중앙대로51길 38-2,전문음식,533
461,앞산울진대게본점,대구 남구 앞산순환로 559-1,전문음식,530
462,오마모리,대구 남구 대명남로 167-0,카페/찻집,527
463,미진삼겹살,대구 중구 공평로8길 25-0,한식,526
464,트레이더스베이커리비산점,대구 서구 팔달로 54-0,간이음식,524
464,이을감자탕대명점,대구 남구 명덕로 128-0,한식,524
466,청송약수삼계탕본점,대구 서구 서대구로 130-0,한식,521
467,낙산가든식당,대구 남구 봉덕로20길 24-0,한식,520
468,김해통닭,대구 중구 국채보상로151길 10-0,간이음식,508
469,대동면옥,대구 중구 국채보상로102길 28-0,한식,506
470,동인동한옥집김치찜대구점,대구 중구 동덕로 168-2,한식,505
471,군위식당,대구 중구 경상감영길 101-0,한식,498
472,방천가족족발,대구 중구 달구벌대로446길 7-8,전문음식,495
473,한스시,대구 남구 두류공원로19길 8-4,외국식,491
474,쉐이크쉑대구동성로점,대구 중구 동성로6길 61-0,간이음식,484
475,신라식당,대구 중구 중앙대로 406-8,한식,479
476,곱창당,대구 중구 대봉로 213-0,전문음식,471
477,바르미스시뷔페동성로점,대구 중구 동성로6길 61-0,외국식,470
478,기찻길참숯구이,대구 서구 달서천로 232-0,한식,468
479,원대덕골민물장어,대구 남구 앞산순환로 409-0,전문음식,467
480,이천우화,대구 남구 이천로 137-0,한식,457
481,이우철한방누룽지삼계탕앞산점,대구 남구 앞산순환로 423-4,한식,455
482,읍천리382본점,대구 남구 안골길 17-1,카페/찻집,454
483,국가대표민물장어,대구 서구 와룡로 367-0,전문음식,453
484,두셰프의돈가스앤마우,대구 남구 안지랑로5길 90-0,전문음식,451
485,앞산옛날통닭,대구 남구 현충로 61-0,간이음식,448
486,센터피스1호점,대구 남구 현충로6길 17-13,전문음식,445
487,밀양돼지국밥,대구 남구 대명로 99-0,한식,443
488,용궁복어,대구 남구 현충로 46-0,전문음식,442
489,회성각[중식],대구 남구 현충로 256-0,외국식,435
490,와촌손칼국시본점,대구 남구 대명남로 141-0,한식,429
490,전원돈까스,대구 중구 동성로6길 2-23,전문음식,429
492,윈드윈,대구 중구 달구벌대로405길 42-0,카페/찻집,428
493,기장아나고,대구 남구 두류공원로 108-4,전문음식,419
494,나지무,대구 중구 대봉로 194-5,한식,418
495,본가안동갈비,대구 남구 중앙대로22길 219-0,한식,416
496,중앙떡볶이,대구 중구 동성로2길 81-0,간이음식,408
496,샤브20만경관점,대구 중구 국채보상로 547-0,전문음식,408
498,지환이네왕족발,대구 남구 대명복개로 96-0,전문음식,401
499,산[한식],대구 중구 남성로 53-1,한식,399
500,동아식당,대구 중구 국채보상로125길 14-0,한식,397
501,청도돼지국밥,대구 남구 대봉로 65-0,한식,394
501,초원부대찌개,대구 남구 두류공원로 104-1,전문음식,394
503,스시비조,대구 남구 대명로14길 63-0,외국식,393
504,블루웨이브,대구 남구 큰골5길 5-0,전문음식,392
505,갑석이네,대구 중구 큰장로26안길 66-0,한식,391
506,삼송빵집본점,대구 중구 중앙대로 397-0,간이음식,390
507,명덕빵앗간,대구 남구 명덕로40길 72-0,간이음식,385
508,태산만두,대구 중구 달구벌대로 2109-32,한식,382
509,카페틸,대구 중구 달구벌대로 2217-0,카페/찻집,381
510,이태리앤이태리,대구 남구 삼정길 93-0,간이음식,380
510,국일갈비,대구 중구 태평로 172-0,한식,380
512,아리찬쭈꾸미,대구 남구 현충로 35-1,한식,379
512,오무하무,대구 남구 안지랑로 21-0,전문음식,379
514,황제무한화로구이봉덕점,대구 남구 봉덕로 58-0,한식,378
515,삼삼구이초밥,대구 중구 중앙대로 354-42,외국식,375
515,성당못빌,대구 남구 성당로 54-5,카페/찻집,375
517,두찜평리점,대구 서구 평리로 415-0,전문음식,374
518,남다른감자탕평리점,대구 서구 서대구로 147-0,한식,370
519,똘똘이식당,대구 서구 달구벌대로375길 31-0,전문음식,367
520,정우초밥,대구 남구 장전2길 68-3,외국식,363
520,솔밭골,대구 남구 대명로 178-0,한식,363
522,네쥬,대구 남구 중앙대로30길 37-0,카페/찻집,358
522,약전삼계탕대구점,대구 중구 달구벌대로415길 56-0,한식,358
524,도리도프,대구 남구 안골길 57-0,전문음식,356
525,라비앙로즈,대구 남구 안지랑로 15-0,전문음식,355
526,이모식당,대구 중구 서성로13길 9-0,한식,353
527,샤브향대명동계대점,대구 남구 명덕로 104-0,전문음식,349
528,강씨목삼,대구 남구 중앙대로22길 146-0,한식,347
529,진미식육식당,대구 서구 달서천로83길 13-0,한식,342
530,손복자부산할매낙지,대구 서구 달구벌대로 1789-0,전문음식,340
531,킨슈,대구 중구 이천로 230-9,한식,336
531,설빙대구앞산점,대구 남구 현충로 43-2,카페/찻집,336
533,후라토식당대구점,대구 남구 장전3길 85-0,외국식,335
534,서영홍합밥[한식],대구 중구 약령길 33-8,한식,334
535,멘타와이,대구 중구 동덕로26길 121-0,외국식,330
536,이을감자탕봉덕점,대구 남구 이천로 7-0,한식,328
537,랜디스도넛대구동성로점,대구 중구 동성로6길 56-0,간이음식,325
538,고기굽는남자서구청점,대구 서구 국채보상로 233-0,한식,324
539,24시원조굴뚝배기전문점,대구 서구 북비산로 112-0,한식,321
540,교동면옥동인점,대구 중구 국채보상로 679-14,한식,319
540,소문난에덴떡볶이,대구 남구 봉덕로 117-0,간이음식,319
542,완뽕본점 [중식],대구 서구 서대구로 50-0,외국식,318
543,근대골목단팥빵본점,대구 중구 남성로 7-1,간이음식,316
544,죽전식당,대구 서구 와룡로 307-0,한식,314
545,장원부대찌개,대구 서구 달구벌대로 1795-0,전문음식,312
545,샤브향앞산빨래터점,대구 남구 안지랑로5길 73-0,전문음식,312
547,라겟옴,대구 남구 앞산순환로87길 51-0,카페/찻집,307
548,다담뜰한식뷔페서구내당점,대구 서구 달구벌대로 1783-0,전문음식,305
548,원조대가야성[중식],대구 서구 서대구로 178-0,외국식,305
548,대봉당1297,대구 중구 동덕로 14-1,간이음식,305
551,온천골앞산점,대구 남구 앞산순환로 435-0,한식,303
552,대동강,대구 남구 대봉로 57-1,한식,299
553,청담동마녀김밥대봉점,대구 중구 명륜로26길 79-3,간이음식,298
554,라꾸엔[일식],대구 중구 명덕로 315-0,외국식,292
555,덕성반점[중식],대구 중구 대봉로 188-0,외국식,291
556,카이스샌드위치샵,대구 중구 봉산문화길 49-0,간이음식,286
556,똔똔이곱창막창,대구 남구 대명로36길 71-2,전문음식,286
558,백복수반[한식],대구 남구 앞산순환로 391-0,한식,285
559,카페리브라,대구 남구 봉덕남로 72-4,카페/찻집,284
560,남문 납작 만두,대구 중구 명륜로 64-1,한식,280
561,섬,대구 서구 당산로47길 24-0,전문음식,279
562,강씨목삼앞산점,대구 남구 현충로 61-0,한식,276
563,수페부엌대봉점,대구 중구 달구벌대로440길 36-0,전문음식,275
563,청담면옥,대구 서구 서대구로 127-0,한식,275
565,만재네,대구 중구 중앙대로79길 24-0,한식,274
565,연타발막창닭발본점,대구 남구 두류공원로 40-0,전문음식,274
567,영생덕[중식],대구 중구 종로 39-0,외국식,270
568,부산안면옥,대구 중구 국채보상로125길 4-0,한식,269
569,갓파스시대구점,대구 중구 동성로2길 45-0,외국식,261
570,피아자,대구 서구 서대구로 104-0,전문음식,258
571,해피치즈스마일,대구 중구 달구벌대로447길 50-0,간이음식,253
571,선데이베이글마켓,대구 중구 동덕로14길 18-1,카페/찻집,253
573,전원숯불평리점,대구 서구 서대구로 122-0,한식,247
574,브라운슈가,대구 중구 명덕로65길 56-0,카페/찻집,246
575,홀그레인,대구 중구 동덕로14길 18-0,전문음식,245
576,샤브향광장점,대구 서구 달구벌대로 1679-0,전문음식,244
577,숨쉬는순두부평리점,대구 서구 서대구로 115-0,한식,239
577,경도미야꼬우동,대구 중구 명덕로 315-0,외국식,239
579,오가닉모가,대구 중구 동덕로 48-5,카페/찻집,238
580,만두세상,대구 서구 서대구로62길 11-0,한식,237
581,낙영찜갈비별관,대구 중구 태평로 256-15,한식,235
582,바닐라빌리지,대구 서구 서대구로 152-0,카페/찻집,234
583,호남원조식당,대구 서구 달구벌대로375길 26-1,한식,233
584,성주숯불갈비,대구 중구 서성로 72-0,한식,232
585,현대옥경대병원점,대구 중구 동덕로 141-0,한식,229
585,삼대애,대구 중구 명덕로 333-0,외국식,229
585,송림식당,대구 중구 동덕로 114-5,전문음식,229
588,금돈미가대봉점,대구 중구 대봉로 190-1,한식,227
589,부림복어,대구 서구 서대구로 100-0,전문음식,224
590,세종종합수산,대구 서구 와룡로 367-0,전문음식,222
591,샌디레이크,대구 중구 경상감영길 192-0,카페/찻집,217
592,미진분식228직영점,대구 중구 동성로2길 69-0,간이음식,215
593,구공회,대구 중구 대봉로 220-27,전문음식,214
593,배박사늑대갈비,대구 서구 서대구로 41-0,한식,214
593,사운즈커피,대구 중구 달구벌대로447길 19-0,카페/찻집,214
596,화림보쌈,대구 중구 명덕로35길 111-0,전문음식,213
596,징기스대구대봉점,대구 중구 대봉로 194-0,한식,213
598,츄카소바설철수,대구 중구 북성로 68-2,외국식,212
598,오브너,대구 중구 봉산문화1길 13-0,카페/찻집,212
598,백번식당,대구 서구 서대구로2길 65-0,한식,212
598,선분,대구 중구 명륜로23길 75-0,한식,212
602,카페달달동성로본점,대구 중구 동성로3길 20-0,카페/찻집,207
602,평상면옥,대구 서구 달구벌대로 1763-0,한식,207
604,경복궁대구반월당역점,대구 중구 달구벌대로 2095-0,한식,205
604,맨션5,대구 중구 중앙대로79길 28-0,카페/찻집,205
606,삿뽀로대구반월당역점,대구 중구 달구벌대로 2095-0,외국식,203
607,찬&찬막창삼겹살,대구 서구 달서천로 343-1,전문음식,201
608,카페이랑,대구 서구 국채보상로48길 6-7,카페/찻집,200
609,평리당,대구 서구 국채보상로 240-0,전문음식,194
610,시골돼지국밥,대구 서구 달서로 91-0,한식,193
611,현풍닭칼국수두류점,대구 서구 달구벌대로 1765-0,한식,186
612,윤바우네,대구 서구 달서천로 321-0,한식,176
613,시골부뚜막7호광장점,대구 서구 달구벌대로 1795-0,한식,173
614,등촌샤브칼국수서구점,대구 서구 국채보상로 235-1,한식,172
614,자박갈비북구청점,대구 서구 옥산로 34-0,한식,172
616,바라던바다대게새우,대구 서구 서대구로 132-0,전문음식,171
617,신마산,대구 서구 달서로 89-0,한식,161
618,신성회초밥,대구 서구 서대구로 56-0,외국식,160
619,구공탄막창,대구 서구 서대구로 120-0,전문음식,150
619,현이네,대구 서구 달구벌대로 1793-0,한식,150
621,교동면옥내당점,대구 서구 서대구로 52-0,한식,146
622,대하닭갈비,대구 서구 달구벌대로 1793-0,전문음식,145
623,중리숯불막창식당,대구 서구 와룡로72길 71-0,전문음식,143
624,오복기사식당,대구 서구 국채보상로 225-0,한식,138
625,종가대박집평리점,대구 서구 서대구로 80-0,한식,137
626,배스킨라빈스대구평리점,대구 서구 서대구로 112-0,간이음식,136
626,김태순의뚝배기이야기,대구 서구 달구벌대로329길 133-0,한식,136
628,이현복어,대구 서구 와룡로99길 10-0,전문음식,131
629,늘푸른무침회,대구 서구 달구벌대로375길 11-2,전문음식,129
630,우복당본점,대구 서구 북비산로 164-0,한식,128
631,우야지막창평리점,대구 서구 서대구로22길 2-0,전문음식,123
632,사리원,대구 서구 서대구로 113-0,한식,121
633,육봉달대구평리점,대구 서구 서대구로 133-0,한식,119
633,합천제일돼지국밥대구점,대구 서구 서대구로 119-0,한식,119
635,예전고디탕본점,대구 서구 달구벌대로337길 29-0,한식,115
636,남강장어광장점,대구 서구 서대구로 36-0,전문음식,111
637,개미기사식당,대구 서구 달서천로 344-0,한식,107
638,옛날가든,대구 서구 국채보상로34길 70-0,한식,105
639,얼음고을냉면,대구 서구 평리로 266-0,한식,103
640,감포회수산,대구 서구 서대구로19길 24-0,전문음식,97
641,동인[중식],대구 서구 국채보상로 295-0,외국식,96
642,대원식당,대구 서구 고성로 105-1,한식,91
643,우미곱창,대구 서구 평리로35길 32-0,전문음식,90
644,삼원정자참가자미물회생아귀,대구 서구 서대구로 128-0,전문음식,84
645,젠틀펫,대구 서구 와룡로66길 64-0,카페/찻집,82
646,신가낙지비산본점,대구 서구 달서천로 343-0,전문음식,81
647,농협한돈프라자,대구 서구 달구벌대로 1675-0,한식,79
648,맛동산숯불갈비전문점,대구 서구 국채보상로 272-1,한식,75
649,최영경할매빈대떡본점,대구 서구 달서로 74-0,한식,74
650,배스킨라빈스대구팔달시장역점,대구 서구 팔달로 164-0,간이음식,73
651,닭의도리본점,대구 서구 달구벌대로337길 15-0,한식,68
652,부산대구뽈찜식당,대구 서구 달서로 95-0,전문음식,67
652,삼익동태,대구 서구 달구벌대로337길 7-0,한식,67
